Block Type,96-Well 0.2-mL Block,,,,,,,,,,,
Calibration Background is expired ,No,,,,,,,,,,,
Calibration Background performed on,08-31-2017,,,,,,,,,,,
Calibration Pure Dye ABY is expired,No,,,,,,,,,,,
Calibration Pure Dye ABY performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye CY5 is expired,No,,,,,,,,,,,
Calibration Pure Dye CY5 performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye FAM is expired,No,,,,,,,,,,,
Calibration Pure Dye FAM performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye JUN is expired,No,,,,,,,,,,,
Calibration Pure Dye JUN performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye MUSTANG PURPLE is expired,No,,,,,,,,,,,
Calibration Pure Dye MUSTANG PURPLE performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye NED is expired,No,,,,,,,,,,,
Calibration Pure Dye NED performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye ROX is expired,No,,,,,,,,,,,
Calibration Pure Dye ROX performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye SYBR is expired,No,,,,,,,,,,,
Calibration Pure Dye SYBR performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye TAMRA is expired,No,,,,,,,,,,,
Calibration Pure Dye TAMRA performed on,04-05-2017,,,,,,,,,,,
Calibration Pure Dye VIC is expired,No,,,,,,,,,,,
Calibration Pure Dye VIC performed on,04-05-2017,,,,,,,,,,,
Calibration ROI is expired ,No,,,,,,,,,,,
Calibration ROI performed on,04-05-2017,,,,,,,,,,,
Calibration Uniformity is expired ,No,,,,,,,,,,,
Calibration Uniformity performed on,04-05-2017,,,,,,,,,,,
Chemistry,OTHER,,,,,,,,,,,
3,      A3,5,"9,537.829","6,717.656",-364.038,"1,732.599","3,110.016","69,870.180","124,139.344","104,007.453","44,758.555","29,085.803"
4,      A4,5,"7,371.520","6,306.936",-173.167,"1,387.430","2,595.280","53,200.406","91,252.438","78,091.641","32,771.289","22,044.139"
5,      A5,5,"86,582.289","37,432.230","3,766.312","3,569.105","3,627.002","55,730.242","95,330.922","78,085.484","41,312.547","22,825.379"
6,      A6,5,"25,234.484","11,419.285","1,223.487","1,636.280","2,969.044","53,405.883","91,354.484","74,178.336","35,385.219","21,260.479"
7,      A7,5,"6,208.960","-11,329.587","-1,732.117","-2,375.837","-3,256.783","48,238.016","86,260.469","71,354.992","33,229.699","20,569.973"
8,      A8,5,"32,149.238","9,160.300","-2,593.533","-1,951.901","-8,068.591","44,179.234","81,674.805","67,961.836","36,190.832","20,736.336"
9,      A9,5,"13,370.913","5,784.229",-126.635,679.551,259.777,"9,191.375","16,448.492","13,958.782","6,723.050","3,937.366"
10,      A10,5,"-2,637.134","-4,357.918",-528.400,-77.427,714.691,"12,803.166","21,820.814","24,876.863","15,410.723","9,627.019"
11,      A11,5,"49,223.680","14,445.055","1,560.976","2,253.329","2,331.604","50,641.645","91,990.320","81,621.602","43,406.719","26,072.457"
12,      A12,5,"70,501.188","28,208.236","4,058.131","3,546.693","3,647.942","51,178.086","95,498.125","83,992.680","49,155.020","28,082.508"
13,      B1,5,"17,477.846","1,620.854",-776.534,308.037,343.876,"27,779.189","50,474.313","55,979.133","39,249.141","23,671.613"
14,      B2,5,"12,037.166",32.458,28.106,-979.600,"-1,033.798","8,449.638","16,929.484","14,772.711","9,341.819","4,752.533"
15,      B3,5,"7,766.019","-4,088.844",-56.119,-53.306,24.971,"11,742.608","22,499.525","21,249.432","16,387.738","8,711.919"
16,      B4,5,"13,753.619","7,638.216","1,452.392",509.473,"1,230.454","9,943.370","15,205.253","13,134.562","2,525.954","2,202.231"
17,      B5,5,"-14,747.157","-20,038.057","-2,784.275","-2,074.773","-1,522.641","8,915.878","15,747.554","13,419.754","4,144.614","4,261.946"
18,      B6,5,"14,770.843","5,892.313","1,789.035","1,334.245","1,998.669","26,360.568","42,922.543","37,707.035","19,395.502","12,091.899"
19,      B7,5,"16,746.336","11,533.159","1,580.935",558.680,"1,387.834","46,513.883","77,031.070","61,829.691","24,172.875","15,605.799"
20,      B8,5,"37,015.809","19,606.217","2,723.516","3,050.377","4,234.303","54,812.688","90,859.906","71,105.219","33,603.938","19,407.102"
21,      B9,5,"17,450.137","7,607.578","1,024.765",686.750,992.645,"10,485.327","17,631.205","13,960.960","6,495.062","3,571.051"
22,      B10,5,"25,718.998","9,317.758",831.467,116.807,517.746,"9,306.891","16,501.748","12,754.465","6,321.439","3,955.969"
23,      B11,5,"57,609.395","26,837.678","2,804.083","1,816.164","1,851.744","11,630.054","18,584.998","14,096.411","8,543.560","4,179.201"
24,      B12,5,"36,529.105","12,115.433","1,489.696","1,565.399","3,200.574","47,441.648","87,653.469","79,553.859","48,258.480","27,876.820"
25,      C1,5,"24,001.895","2,575.978",-207.072,30.829,103.758,"28,749.492","52,703.559","56,353.992","40,894.141","22,432.369"
26,      C2,5,360.119,"-2,840.563",-355.617,-640.488,10.535,"9,552.793","16,473.475","14,379.055","7,722.547","4,790.293"
27,      C3,5,"-5,764.326","-6,316.268",-928.242,-979.093,64.871,"10,713.708","19,066.400","14,525.385","6,393.591","3,389.313"
28,      C4,5,"11,635.392","5,213.814",869.248,"2,080.069","2,184.745","12,220.269","19,030.359","15,482.562","5,574.050","4,097.911"
29,      C5,5,"7,957.519","1,373.772",60.392,"1,045.422",793.687,"11,102.689","18,751.879","14,876.619","7,021.927","3,673.500"
30,      C6,5,"12,068.127","3,181.700",302.403,233.174,746.046,"11,352.736","16,972.152","15,797.527","6,190.154","4,297.432"
31,      C7,5,"44,922.422","31,569.203","3,877.418","3,315.320","2,649.899","2,996.124","2,469.679","1,403.830",-123.709,-91.791
32,      C8,5,"25,594.912","21,358.902","4,259.764","2,791.686","3,216.660","2,885.611",929.768,98.253,"-3,558.313","-1,058.077"
33,      C9,5,"4,100.108","9,446.199",965.564,"1,188.195","1,091.221","1,237.978","-1,010.650",-248.488,"-4,557.880","-1,498.120"
34,      C10,5,"44,018.559","30,713.498","3,399.998","3,283.649","2,663.418","2,804.729","3,824.225","1,030.341",331.489,405.726
35,      C11,5,"24,643.668","14,408.004","1,961.269","1,796.777","1,482.427","1,974.094","2,132.174",725.833,"1,612.208",553.816
36,      C12,5,"13,417.670","7,600.073","2,105.627","1,703.736",520.845,"1,724.431","1,760.877","1,438.228",616.376,-93.371
37,      D1,5,"12,222.035","9,137.418","1,042.779",750.661,-980.168,251.296,"1,583.646","1,144.606","-1,562.751",-600.874
38,      D2,5,"7,633.945","8,580.681","1,195.856",688.028,728.124,790.400,"1,215.773",79.943,"-3,136.713",-297.251
39,      D3,5,"40,888.195","26,907.795","3,553.536","2,283.718","1,857.515","1,748.437",100.318,-101.341,"-3,840.056",-649.818
40,      D4,5,"22,291.387","17,805.988","2,920.148","1,415.340","1,777.428","2,470.598","2,727.127","1,330.778",-647.382,509.283
41,      D5,5,"13,281.835","10,749.762","2,202.108","1,821.493","2,097.547","2,057.979","2,217.296","1,014.942",-394.880,175.940
42,      D6,5,"24,366.764","23,982.842","2,526.493","2,011.447","1,163.806","1,617.784",-157.883,200.885,"-4,584.700","-1,225.539"
43,      D7,5,"27,865.236","20,848.561","3,364.069","2,300.462","1,807.989","1,705.679",586.928,"1,097.055",138.909,"1,061.355"
44,      D8,5,"18,765.473","13,478.140","2,060.850","1,725.528","1,195.850","1,278.565","1,714.200",938.330,-324.002,-133.938
45,      D9,5,"43,552.805","35,212.230","4,765.066","4,050.979","3,221.541","3,342.844","2,608.937","1,392.011",-805.982,176.672
46,      D10,5,"11,710.699",114.488,"-1,001.344","-1,941.405","-1,650.680","-3,474.371","-4,115.445","-3,183.156","-3,754.238","-3,245.907"
47,      D11,5,"30,484.988","21,259.436","2,588.577","2,007.569","1,269.783","2,206.912","2,888.801",833.597,"1,089.557",89.775
48,      D12,5,"54,435.359","38,381.742","5,339.372","4,228.482","2,942.623","4,474.529","5,007.659","3,120.802","1,704.357","1,203.295"
49,      E1,5,"392,037.469","311,482.531","98,776.617","55,106.004","5,227.582","5,854.267","2,547.354",795.613,"1,264.422",593.533
50,      E2,5,"894,267.000","640,080.313","224,715.469","115,927.563","6,208.296","6,908.278","2,844.767",542.984,"-1,556.754",-378.127
51,      E3,5,"608,246.875","444,033.063","142,956.500","76,796.422","5,147.287","5,621.427","1,016.151",238.730,"-4,886.643","-1,551.673"
52,      E4,5,"598,958.250","451,669.813","137,288.969","76,826.297","5,389.936","6,125.291",861.253,16.221,"-3,843.904",-631.246
53,      E5,5,"594,424.188","427,636.938","125,437.359","70,020.336","5,482.463","6,138.714","4,079.603","1,986.891","4,537.357","1,470.416"
54,      E6,5,"613,807.750","451,738.563","133,714.000","73,107.992","5,628.667","5,517.969",-686.204,-272.600,"-5,226.053",-861.005
55,      E7,5,"363,003.906","280,916.438","71,356.031","43,481.293","10,138.368","8,325.416","4,459.829","1,687.833","5,083.448","1,413.775"
56,      E8,5,"342,867.344","264,990.813","63,447.578","39,211.719","4,367.392","5,507.783","2,660.562",990.481,"2,521.826",935.311
57,      E9,5,"343,551.750","261,429.438","63,163.059","38,767.555","3,968.873","5,185.256","3,482.004","1,372.157","5,292.228","1,143.588"
58,      E10,5,"355,834.313","276,389.438","72,468.648","43,262.930","4,959.629","6,064.533","3,057.816","2,002.612","3,390.830","1,196.567"
59,      E11,5,"290,839.469","229,293.438","67,030.359","46,205.723","18,234.641","24,939.393","27,154.471","7,581.432","2,063.609","1,309.162"
60,      E12,5,"31,032.049","17,371.656","2,596.657","2,469.729","1,458.476","2,422.538","2,802.294","1,523.351","2,819.675","1,270.774"
61,      F1,5,"17,584.541","11,759.674","2,408.564","1,413.392",479.970,"2,029.649","2,769.433",688.663,555.766,488.623
62,      F2,5,"11,244.703","9,914.268","1,879.600","1,497.965","1,308.769","1,622.496",395.027,205.707,-158.514,-218.427
63,      F3,5,"3,882.094","5,405.430","1,664.202",557.662,"1,163.642","1,488.480","1,005.981",-357.400,"-1,282.716",397.847
64,      F4,5,"13,256.870","11,476.459","1,984.149","1,054.202",991.468,"2,195.323","1,851.198","1,041.626",-700.916,342.300
65,      F5,5,"29,783.373","22,288.982","2,984.692","2,854.204","2,319.844","3,309.444","3,332.459",740.858,24.090,196.592
66,      F6,5,"-6,799.548","-3,297.366",541.491,-19.549,574.973,531.679,"1,529.653",187.646,-670.742,193.753
67,      F7,5,"29,173.199","16,942.457","1,722.228","1,385.875","1,282.671","2,164.576","2,537.409","1,595.143",107.577,-21.086
68,      F8,5,"17,704.461","12,525.285","1,478.810","1,268.059",890.623,"1,299.804","1,684.653",395.933,198.757,-372.886
69,      F9,5,"30,129.633","23,431.172","3,361.583","3,087.895","3,001.483","3,292.716","2,637.065",521.146,-183.984,501.581
70,      F10,5,"38,720.309","29,470.492","2,932.112","3,271.037","2,753.076","3,250.897","3,573.102","1,494.240",202.151,415.506
71,      F11,5,"12,353.539","9,157.594","1,354.224",-238.643,-918.956,"-1,714.929","-1,923.925","-1,723.958",747.460,607.245
72,      F12,5,"60,858.746","40,241.602","5,145.890","3,724.137","2,805.372","2,936.023","3,032.767",589.008,-209.307,401.395
73,      G1,5,"27,540.930","19,400.199","3,608.688","3,523.548","6,398.379","4,104.641","5,070.234","1,128.332",856.205,"1,227.426"
74,      G2,5,"17,586.535","13,287.714","1,628.455",577.822,"1,292.889","2,134.574","2,314.886","1,163.624","-1,196.726",83.815
75,      G3,5,360.145,"8,288.104",797.866,809.308,"1,188.397","1,454.555",-289.289,547.952,"-5,442.129",-838.959
76,      G4,5,"1,381.365","7,666.923",490.290,644.333,620.141,709.255,122.672,34.417,"-3,990.877",-346.312
77,      G5,5,"14,817.631","10,922.940","1,421.372",817.266,"2,028.526","2,645.814","4,833.606","1,897.539",618.139,707.767
78,      G6,5,"25,953.379","21,917.313","3,019.406","2,274.768","2,206.077","1,935.788","1,812.320",891.920,"-2,241.260",328.992
79,      G7,5,"17,180.080","11,574.661","1,552.448","1,206.275","1,012.299","1,539.365","1,459.668",987.739,"1,085.694",586.077
80,      G8,5,"16,047.180","16,439.900","1,987.225","1,542.305",868.001,716.412,-457.219,-142.870,"-5,133.223",-330.321
81,      G9,5,"69,565.938","49,982.930","6,625.142","5,397.905","4,615.852","4,884.514","4,168.432","1,185.506",494.347,695.718
82,      G10,5,"52,152.617","42,088.648","4,905.229","3,618.849","2,745.401","3,163.831","1,230.767","1,843.928","-2,280.693",430.826
83,      G11,5,"45,027.453","21,927.084","2,586.471","-1,417.472","-4,412.295","-1,887.846","-1,362.759","1,451.040",-202.889,327.520
84,      G12,5,"5,554.217","3,843.033","1,255.419",414.706,"1,159.613",879.726,"2,484.835","1,224.878","1,998.109",904.689
85,      H1,5,"83,289.898","57,459.926","10,338.171","9,652.713","8,522.057","10,619.350","13,645.535","5,727.873","3,221.275","1,732.971"
86,      H2,5,"-18,302.881","-24,032.463","-7,687.672","-8,181.539","-7,918.053","-13,323.214","-14,908.388","-11,055.141","-10,330.762","-8,330.454"
87,      H3,5,"13,756.972","11,942.108","1,364.061",963.480,"1,635.287","1,841.228",764.367,671.951,"-3,668.666",-909.103
88,      H4,5,"19,066.467","9,629.548","1,701.074","1,439.194","1,188.415","1,500.424","1,786.725",599.022,"1,592.150","1,243.179"
89,      H5,5,"25,140.506","20,144.023","2,320.636","1,795.380","1,300.434","3,155.998","4,177.604","2,863.507",-791.268,467.288
90,      H6,5,"32,372.168","21,647.973","3,090.156","2,324.431","2,712.186","5,357.007","6,372.211","3,769.842","2,083.116","1,648.700"
91,      H7,5,"-3,400.300","1,843.916",190.207,-107.765,252.133,"2,155.537","2,093.628","1,633.029","-4,366.668",-882.025
92,      H8,5,"-10,994.715","-2,001.040","-1,261.652",-506.260,-927.392,196.936,-113.942,425.845,-864.498,-293.346
93,      H9,5,"6,448.624","8,386.704",906.339,481.392,868.692,"1,017.729",620.332,692.068,"-2,485.196",226.846
94,      H10,5,"84,962.469","56,376.246","7,118.184","5,813.538","4,984.626","6,316.924","4,907.305","2,108.616","2,133.335","1,020.456"
95,      H11,5,"18,851.084","11,391.985","1,227.563","1,893.532","2,551.813","3,691.312","10,683.137","3,149.030","1,562.265",195.075
96,      H12,5,"35,957.680","20,395.799","2,584.093","1,580.755",393.156,-842.975,-970.198,-414.241,"2,916.016","1,812.685"
1,      A1,6,"36,075.816","8,204.041","1,457.509","1,472.835","1,450.001","42,430.770","80,282.117","81,296.391","51,295.176","30,483.084"
2,      A2,6,"12,010.478","7,974.556",65.245,"1,639.202","2,554.089","50,896.832","89,154.961","83,162.578","39,803.633","25,595.082"
3,      A3,6,"9,792.628","6,432.873",-290.199,"1,839.733","3,182.045","71,173.242","126,312.367","105,942.977","45,600.922","29,491.404"
4,      A4,6,"7,110.889","6,727.291",-348.590,"1,251.766","2,457.250","53,140.184","91,418.500","78,051.000","32,891.895","22,150.590"
5,      A5,6,"86,690.313","37,250.133","4,300.479","3,523.168","3,783.672","56,192.102","95,626.461","78,167.391","41,715.621","23,207.240"
6,      A6,6,"25,080.504","10,986.040",952.086,"1,622.131","3,413.907","53,204.945","91,740.266","74,367.102","35,278.563","21,363.570"
7,      A7,6,"6,218.414","-11,195.056","-1,550.894","-2,534.606","-3,116.368","48,427.273","86,773.922","71,309.234","33,280.648","20,344.854"
8,      A8,6,"31,794.646","9,070.521","-2,193.994","-2,297.977","-7,756.292","43,902.227","82,100.813","68,360.516","36,237.734","20,671.115"
9,      A9,6,"13,413.478","5,467.515",305.449,653.725,14.185,"9,582.565","16,928.133","13,969.972","6,584.523","4,190.017"
10,      A10,6,"-3,012.998","-5,091.574",-108.235,-206.176,551.277,"12,880.608","22,126.006","24,910.898","15,598.464","9,652.737"
11,      A11,6,"49,219.559","14,075.399","1,967.860","2,293.425","2,205.210","50,734.387","92,167.016","81,736.875","43,921.711","26,034.912"
12,      A12,6,"70,809.758","29,035.412","4,298.524","3,586.279","3,838.163","51,535.844","95,433.875","84,059.398","49,256.281","28,182.449"
13,      B1,6,"17,434.879","2,154.194","-1,046.289",-63.595,677.784,"28,016.992","51,071.492","56,593.875","39,324.809","23,513.680"
14,      B2,6,"12,155.199",312.232,401.724,-743.283,-536.273,"8,542.205","17,594.521","15,057.483","9,422.683","4,925.576"
15,      B3,6,"8,559.901","-3,139.920",-458.177,-261.387,251.952,"11,793.605","22,304.961","21,325.031","16,576.961","8,789.524"
16,      B4,6,"14,236.148","7,710.132","1,521.661",662.001,"1,343.157","9,996.547","15,484.928","13,490.364","2,483.094","2,493.847"
17,      B5,6,"-14,264.143","-20,002.947","-2,630.590","-1,990.722","-1,284.190","9,016.451","15,967.676","13,823.492","4,560.658","4,324.984"
18,      B6,6,"14,422.792","5,773.926","2,133.052","1,021.302","2,162.317","26,563.016","43,027.258","37,638.836","19,325.732","11,841.467"
19,      B7,6,"16,980.254","11,085.740","1,458.342",580.906,"1,527.949","46,707.953","77,276.227","61,789.648","23,976.387","15,817.499"
20,      B8,6,"36,923.496","19,889.004","2,802.131","3,120.772","4,219.064","55,042.734","90,948.641","71,042.336","33,115.020","19,372.125"
21,      B9,6,"17,549.895","6,931.041","1,009.574",646.143,949.849,"10,548.225","17,852.566","14,010.146","6,565.993","3,760.332"
22,      B10,6,"25,691.717","9,221.778","1,600.005",40.597,665.274,"9,479.638","16,447.730","12,889.429","6,453.475","4,133.616"
23,      B11,6,"58,030.828","26,154.586","2,811.795","1,972.939","1,571.521","11,570.029","18,762.098","14,099.679","8,331.056","4,212.059"
24,      B12,6,"36,203.074","12,655.781","1,330.290","1,096.355","3,182.309","47,095.895","88,228.156","79,420.367","47,941.309","27,729.852"
25,      C1,6,"24,638.854","2,643.817",462.173,198.617,418.785,"29,085.813","52,913.156","56,317.809","40,675.738","22,218.338"
26,      C2,6,123.323,"-1,214.541",-7.807,-275.822,180.110,"9,508.872","16,644.717","14,419.804","7,586.392","4,672.789"
27,      C3,6,"-5,215.113","-5,652.273","-1,380.545",-744.673,-37.801,"10,900.745","19,607.076","14,215.936","6,637.977","3,587.931"
28,      C4,6,"12,170.715","5,176.850",700.683,"1,998.224","1,642.859","12,444.894","18,749.041","15,687.422","5,854.798","4,039.167"
29,      C5,6,"8,401.946","1,437.898",456.022,960.193,948.443,"11,079.917","18,955.561","15,113.707","7,156.133","3,594.804"
30,      C6,6,"11,835.691","3,240.008",280.888,461.872,836.014,"11,370.681","16,708.879","15,698.930","6,579.553","4,356.140"
31,      C7,6,"45,225.176","30,666.234","3,794.815","3,373.458","2,704.447","3,258.233","2,509.642","1,374.448",-419.762,-112.784
32,      C8,6,"25,954.277","21,454.904","3,966.202","2,696.776","3,055.509","2,789.442","1,138.397",-26.085,"-3,502.096",-913.299
33,      C9,6,"4,072.388","10,102.922",818.240,"1,415.253","1,282.229","1,036.264",-971.705,-268.829,"-4,685.111","-1,304.460"
34,      C10,6,"44,567.336","29,935.037","3,536.159","3,695.993","2,812.278","2,651.352","3,536.848","1,032.900",356.582,496.264
35,      C11,6,"24,143.658","14,878.229","2,098.699","1,947.906","1,359.041","1,943.785","1,975.886",757.407,"1,571.264",213.644
36,      C12,6,"13,190.578","6,999.520","2,067.515","1,628.427",388.704,"1,380.019","1,933.331","1,307.852",323.550,-32.736
37,      D1,6,"12,345.654","9,378.339",899.933,666.442,-943.184,82.861,"1,549.026","1,111.514","-1,414.930",-807.727
38,      D2,6,"7,502.626","9,024.608","1,105.223",469.918,"1,116.793",631.786,599.124,44.543,"-3,283.671",-613.606
39,      D3,6,"40,994.820","27,073.086","3,851.774","2,225.057","1,803.943","2,028.602",93.215,-196.867,"-3,969.033",-617.719
40,      D4,6,"22,100.371","16,923.383","2,819.822","1,581.497","2,054.861","2,536.224","2,449.726","1,658.317",-635.690,641.185
41,      D5,6,"12,964.268","11,065.884","2,339.541","1,926.109","1,902.880","2,102.638","2,299.266","1,251.706",-632.797,80.529
42,      D6,6,"24,547.033","24,377.615","2,702.030","2,108.662","1,159.887","1,366.488",-101.651,394.850,"-4,549.225","-1,448.026"
43,      D7,6,"28,061.863","20,913.494","3,253.109","2,193.385","1,972.499","1,837.865",683.478,"1,181.419",233.712,862.251
44,      D8,6,"18,933.818","13,426.181","1,981.496","1,712.016","1,163.467","1,332.962","1,818.074",987.186,-480.847,-75.151
45,      D9,6,"43,424.059","35,832.363","4,660.554","4,373.710","3,317.958","3,261.184","2,731.648","1,761.729",-913.918,-55.795
46,      D10,6,"11,150.450",-134.183,-831.615,"-1,915.619","-1,884.043","-3,407.294","-3,931.897","-3,037.437","-3,884.538","-3,298.165"
47,      D11,6,"30,194.027","19,979.566","3,105.070","2,394.742","1,288.101","2,284.938","2,544.013",813.422,"1,342.614",240.476
48,      D12,6,"54,634.215","39,211.457","5,490.456","3,994.903","3,335.952","4,370.501","4,729.155","3,142.273","1,879.319","1,232.548"
49,      E1,6,"391,798.344","310,385.438","98,495.617","55,065.625","5,215.656","6,037.794","2,378.099",755.897,997.783,799.380
50,      E2,6,"908,338.250","645,350.188","226,219.281","116,230.453","6,267.975","7,009.962","2,800.229",609.349,"-1,539.407",-249.486
51,      E3,6,"613,677.250","445,898.219","143,203.484","76,357.836","5,288.296","5,681.241",512.922,-126.268,"-4,672.211","-1,560.490"
52,      E4,6,"596,892.625","449,438.406","136,121.984","76,533.805","5,710.245","6,193.427",835.655,187.828,"-3,611.619",-529.521
53,      E5,6,"592,697.625","426,678.875","124,451.250","69,871.930","5,910.517","6,347.007","4,027.859","1,796.160","4,591.282","1,444.534"
54,      E6,6,"611,546.563","450,476.375","132,649.703","72,771.508","5,687.285","5,612.625",-346.197,-252.873,"-5,344.291","-1,074.651"
55,      E7,6,"363,611.813","282,090.781","71,528.523","43,823.344","10,311.789","8,601.797","4,651.397","1,740.984","5,265.367","1,736.827"
56,      E8,6,"342,371.438","264,552.469","63,361.617","38,938.813","4,906.935","5,683.794","2,699.784","1,055.920","2,748.201","1,199.271"
57,      E9,6,"343,451.188","261,200.766","63,228.422","39,180.840","4,217.969","5,465.839","3,623.132","1,559.979","5,545.088","1,318.595"
58,      E10,6,"356,838.250","275,153.219","72,396.664","43,515.727","5,147.373","6,273.305","3,615.383","1,866.695","3,668.354","1,223.376"
59,      E11,6,"290,249.906","228,620.078","67,026.758","46,205.270","18,432.254","25,100.877","27,542.617","7,398.407","1,540.088","1,286.485"
60,      E12,6,"31,847.609","17,067.326","2,667.457","2,306.206","1,722.879","2,720.691","2,689.705","1,600.619","2,685.892","1,356.599"
61,      F1,6,"17,697.395","10,148.809","2,398.165","1,238.121",689.992,"1,764.919","2,945.845",691.878,393.515,327.692
62,      F2,6,"10,846.139","10,036.443","2,142.529","1,424.224","1,091.833","1,571.228",605.662,320.388,-290.498,-63.979
63,      F3,6,"4,078.265","5,371.145","2,158.183",247.587,"1,295.061","1,515.893",896.860,-197.139,"-1,304.413",283.537
64,      F4,6,"13,013.646","11,767.591","1,959.601",860.696,"1,437.497","2,231.497","1,793.005",953.039,-920.359,409.311
65,      F5,6,"30,122.830","22,649.563","3,062.524","2,600.074","2,750.433","3,068.633","3,180.894",814.001,59.126,383.747
66,      F6,6,"-6,336.757","-2,728.431",625.525,-364.644,496.084,651.598,"1,264.066",227.719,-840.439,254.420
67,      F7,6,"29,116.598","17,149.197","1,714.647","1,427.581","1,265.374","2,102.802","2,524.319","1,598.977",115.580,55.569
68,      F8,6,"17,298.744","12,057.334","1,419.078","1,092.604",871.100,"1,222.232","1,939.988",313.521,252.073,-300.165
69,      F9,6,"30,308.070","23,967.904","3,244.050","3,004.741","3,212.490","3,305.073","2,784.023",515.526,-255.531,555.698
70,      F10,6,"38,995.895","29,023.475","3,440.100","3,337.258","2,637.537","3,258.012","3,457.499","1,469.864",469.418,524.156
71,      F11,6,"12,335.810","8,090.655","1,242.286",-170.279,-865.004,"-1,700.841","-1,892.328","-1,650.140",386.367,695.637
72,      F12,6,"60,538.316","39,986.184","5,319.849","3,615.371","2,519.820","3,080.069","3,181.705",462.362,-243.708,545.554
73,      G1,6,"27,075.699","19,003.223","3,469.324","3,398.167","5,978.825","4,088.001","5,523.103","1,040.855","1,269.733","1,200.220"
74,      G2,6,"16,811.682","13,599.050","1,039.857",760.104,"1,417.765","2,412.953","2,392.474","1,128.808","-1,513.703",-77.032
75,      G3,6,821.021,"7,249.498",931.890,"1,017.976",861.365,"1,354.772",-337.806,268.974,"-5,566.340",-632.423
76,      G4,6,"1,491.522","8,362.821",304.711,675.770,748.487,640.605,-32.956,235.101,"-3,971.851",-365.857
77,      G5,6,"14,554.547","10,707.310","1,357.051",688.327,"1,755.058","2,568.839","4,638.040","1,565.235",484.768,736.375
78,      G6,6,"26,263.822","22,078.930","3,064.604","2,136.449","2,281.522","1,976.507","1,752.153",906.527,"-2,438.183",327.396
79,      G7,6,"16,763.332","12,362.758","1,419.484","1,112.542",819.631,"1,500.803","1,300.654","1,064.562",804.385,441.306
80,      G8,6,"15,572.962","16,977.873","1,652.731","1,755.837","1,131.760",926.536,-337.766,-282.119,"-4,904.104",-385.425
81,      G9,6,"69,078.180","49,559.469","6,794.488","5,287.392","4,610.544","4,945.106","4,220.155","1,372.076",756.222,611.059
82,      G10,6,"51,868.703","42,195.363","4,586.911","3,614.801","2,661.277","3,286.453","2,033.290","1,411.551","-2,404.811",319.653
83,      G11,6,"44,211.594","23,112.576","2,212.948","-1,408.115","-4,425.863","-1,712.230","-1,319.106","1,331.754",-285.770,227.990
84,      G12,6,"4,996.343","3,712.280","1,078.069",697.241,742.662,"1,010.009","2,700.482","1,027.398","1,369.393",722.383
85,      H1,6,"83,502.875","59,118.027","10,466.938","9,144.846","8,417.409","10,541.138","13,221.368","5,571.519","3,000.254","2,035.943"
86,      H2,6,"-18,655.092","-22,613.596","-7,495.905","-7,823.355","-7,799.830","-13,328.802","-14,953.763","-10,851.098","-10,421.106","-8,156.879"
87,      H3,6,"13,599.659","14,367.449","1,507.465","1,006.563","1,037.684","1,592.632",809.961,414.356,"-3,791.023",-854.310
88,      H4,6,"18,856.398","11,470.554","1,619.895","1,162.505","1,108.269","1,602.843","1,666.591",853.884,"1,830.143","1,175.762"
89,      H5,6,"25,418.336","21,117.891","2,639.064","1,836.395","1,496.316","3,359.153","4,175.765","2,799.866",-724.301,367.345
90,      H6,6,"31,894.516","21,820.164","3,075.197","2,491.630","2,298.961","5,521.682","6,565.093","3,517.671","1,710.838","1,812.420"
91,      H7,6,"-3,663.792","1,739.105",-81.513,149.705,213.561,"2,378.375","1,867.632","1,688.221","-4,227.757",-889.623
92,      H8,6,"-10,668.652","-2,353.177","-1,173.900",-702.540,-494.316,13.476,-67.733,445.328,-885.665,-406.108
93,      H9,6,"6,759.123","8,148.833",787.924,753.982,797.597,622.962,799.897,606.816,"-2,584.496",186.161
94,      H10,6,"84,768.242","56,648.914","7,512.433","5,911.779","4,965.764","5,978.860","5,437.665","2,379.581","1,857.381",817.425
95,      H11,6,"18,170.297","10,589.957","1,313.161","1,848.371","2,718.929","3,834.138","10,877.386","3,039.596","1,675.624",308.558
96,      H12,6,"36,026.773","20,549.996","2,370.459","1,530.222",447.999,-893.296,"-1,021.581",-175.822,"2,629.076","1,837.760"
1,      A1,7,"36,059.250","7,746.562","1,249.791","1,470.624","1,611.861","42,650.645","81,058.477","81,431.867","51,487.289","30,765.074"
2,      A2,7,"12,554.349","7,925.955",774.693,"1,498.694","2,751.118","51,079.461","89,237.953","83,424.758","40,123.582","25,888.395"
3,      A3,7,"10,117.667","6,512.063",-353.703,"1,706.344","3,366.864","72,422.188","128,656.188","107,874.477","46,674.941","30,165.012"
4,      A4,7,"6,421.483","5,452.147",-440.422,"1,193.267","2,877.809","53,523.559","91,869.367","78,139.898","33,101.934","21,959.748"
